name,level,job,inki,guild
백계산옥룡사,270,루미너스,11628,하마터면
재틔,270,나이트로드,43,--없음--
한엇,270,듀얼블레이더,836,길냥이들
휴덕,270,다크나이트,279,센치
퀼심,270,다크나이트,361,레전드
와레시,270,스트라이커,530,우아
배효지,270,아델,271,Dawn
류망,270,엔젤릭버스터,89,--없음--
히어로13245,270,히어로,512,로옹
갓수훈,270,캐논마스터,96,Disney
교미플위,270,플레임위자드,204,DEEP
멍초스,270,팬텀,50,아랑유치원
손클,270,은월,165,나비
여명루,270,루미너스,1293,--없음--
명미영,270,메르세데스,1456,--없음--
무즈,270,듀얼블레이더,108,Core
꾜끈,270,캐논마스터,165,싱긋
고양이제치,270,비숍,91,요정당
S메르카스즘S,270,메르세데스,1070,멀티플레이
여수야쿠자,270,나이트로드,290,송이
뚝선님,270,메카닉,16,루나
iNTrabbit,270,아크메이지(썬콜),4434,뿌요뿌요_F
여우장인,270,나이트워커,144,초대
개굴화남,270,키네시스,-119,디씨
정신없는모기,270,듀얼블레이더,188,--없음--
WHRID,270,나이트로드,121,Kids
보이는사람,270,나이트로드,282,메리
봄봄몽,270,아크메이지(썬콜),671,화원
UHMW094,270,데몬어벤져,188,--없음--
샛별,270,에반,3901,스타
메모라이쥬,270,아델,2958,별빛
아델이에오,270,아델,37,Aura
급세,270,아란,93,--없음--
멍루시,270,아란,126,기담
똘각별,270,팬텀,1248,봄이왔나봄
겨우시리,270,은월,207,현월
능지깡,270,에반,218,Jesus
루율,270,키네시스,293,--없음--
뱅쥐,270,히어로,183,SilverCastle
hugegood,270,아크메이지(불독),45,헤로인
매익맨,270,섀도어,122,--없음--
T마법소년,270,미하일,2888,새벽시간
사일이였다,270,나이트로드,-2582,어라
나르빵댕이,270,엔젤릭버스터,195,Lunes
뜻독,270,아크메이지(불독),110,이닝
썽환,270,아델,116,Flame
따라따따규,270,캐논마스터,175,Well
도롱킹,270,섀도어,188,--없음--
썬콜켕,270,아크메이지(썬콜),84,리즈
GQMYWAY,270,은월,64,뭐요
임영동,270,제논,24,뷰티
땍큼,270,나이트워커,109,정신력
바엘슘,270,아크,73,--없음--
총운,270,바이퍼,294,샤레니안
체국잉,270,카인,33,휴가
개마보,270,소울마스터,66,철나라쑥공주
미넷,270,듀얼블레이더,259,--없음--
아흐믓해라,270,소울마스터,57,제왕길드
추억갓메,270,아크메이지(썬콜),319,아랑
호와시수,270,윈드브레이커,72,붕어
권쪼물,270,듀얼블레이더,50,황혼
임령,270,듀얼블레이더,257,밤온도
달띄,270,패스파인더,27,Aura
매운풍,270,윈드브레이커,135,챠밍
썬입니다,270,아델,539,수호
Exp제조,270,보우마스터,195,파티
라임실루엣,270,팬텀,1083,경로당
코튼쟝,270,보우마스터,145,이별
키리펭귄,270,아델,293,YAYA
첫눈꼬,270,나이트로드,354,SiniSter
놉랜드부부캐,270,패스파인더,0,클랜
Mochaccino,270,아크메이지(불독),300,로그
찌효e,270,윈드브레이커,148,안개비
다희,270,아크메이지(썬콜),39636,--없음--
영통밤주먹,270,아크메이지(불독),40,엘리스
견누9,270,히어로,12929,샤방
달기곰,270,제로,6171,로그
썽아,270,다크나이트,3135,팡이랜드
순형,270,팬텀,220,시대
개장수아저씽,270,아크,67,아르테미스
볼트원샷,270,윈드브레이커,17,BloodTear
널림,270,아델,1229,SiniSter
어렵,270,아크,277,--없음--
컬쌔,270,아크메이지(썬콜),216,은하
펭귄백만마리,270,아델,69,소개팅
SuARanSu,270,아란,1057,--없음--
게누스,270,나이트로드,276,--없음--
후쿠와,270,아란,4461,프리
즙현식,270,아크,47,순록의우유
피팻,270,제로,5703,순애
쓸만한미소,270,비숍,245,장난
상처주는형,270,바이퍼,18,단신
블로그HH,270,팬텀,164,Fast_H
부이쓰,270,아란,123,제제
병만이의여행,270,아델,24,커비
녹검,270,아델,63,--없음--
움지기는석상,270,듀얼블레이더,25,양귀비
선적분,270,아크메이지(불독),48,소풍
꼬맥돌,270,윈드브레이커,1378,오순
다몬,270,캐논마스터,930,SiniSter
유튜브정지훈,270,팔라딘,3,zzzzz
열정게이머,270,루미너스,1,--없음--
더릿,270,비숍,691,케찹
뚠뚱햇,270,카인,471,오전
원조미남,270,아크,521,질풍가도
에랙,270,키네시스,80,싱긋
지쨩도,270,듀얼블레이더,302,플라워
니톰스,270,아란,183,디코
잊고싶은소마,270,소울마스터,31,현명
똘재,270,블래스터,81,봄봄
무야호할붜지,270,아델,3,은하문
뒤에서슬쩍,270,듀얼블레이더,50,이게게임이냐
Trump,270,팬텀,4581,--없음--
엔앵,270,아크메이지(썬콜),414,당돌
듀자영,270,듀얼블레이더,232,안녕히계세요
미명,270,나이트로드,263,BOSS
oHoony,270,아델,64,뭇별
꽝멍,270,나이트로드,500,레시피
경포,270,배틀메이지,241,네온
여행뀨,270,듀얼블레이더,251,과자
재획폭격기,270,엔젤릭버스터,1122,--없음--
동그리동무,270,엔젤릭버스터,251,LUSH
예쁜범돔,270,엔젤릭버스터,-1,--없음--
징징이협회,270,스트라이커,50,솔로인생
꾸리남매,270,아델,296,--없음--
진가윤,270,카데나,3006,--없음--
루포영,270,호영,399,봄날
공개캐릭아델,270,아델,353,은빛
달연,270,섀도어,95,꽃나
해구,270,듀얼블레이더,1021,WeRule
애린남편,270,제로,25,유하
RizShy,270,아크메이지(불독),42,이별
그냥만남추구,270,팬텀,53,쿠키
코유에요,270,카이저,222,쨍쨍
동캇동,270,카이저,276,Someday
야아델보빌게,270,아델,22,구애
아델Nyong,270,아델,99,뭇별
이원조,270,메르세데스,228,잉잉
창진아델구가,270,아델,9,치즈
몽매,270,카이저,1938,Real
백은의여우,270,아크,303,라문
연닢,270,나이트로드,415,--없음--
밥먹는밥벌레,270,나이트로드,131,웃음그리기
유체화들어라,270,다크나이트,25,시스터
엘resistance,270,배틀메이지,516,해시태그
스작,270,스트라이커,358,청개구리단
꾼펫,270,패스파인더,69,애살
에이언,270,듀얼블레이더,492,--없음--
삼나,270,플레임위자드,292,--없음--
Kirikan,270,보우마스터,243,테네라
Legaer,270,데몬어벤져,177,리거
유원재,270,팬텀,4491,하늘
헌째,270,팬텀,635,유리
sky1미하일,270,미하일,98,달치즈
루체,270,나이트로드,1307,Timeless
호정대,270,호영,74,그래
듀블솅,270,듀얼블레이더,5124,싱긋
희윤미르,270,에반,174,놀아줘요
하늘다람쥐다,270,아크메이지(불독),131,Core
Taesang,270,듀얼블레이더,122,하쿠
메진핑,270,은월,6,--없음--
검마격수민지,270,듀얼블레이더,88,낙양
기무다혜,270,아델,93,--없음--
므니쿤,270,패스파인더,177,마리
화란씌,270,은월,478,피쓰
민간인이누,270,듀얼블레이더,93,--없음--
동네buster,270,엔젤릭버스터,141,골드베렌
폴리아나윈텨,270,엔젤릭버스터,68,키즈
밑새,270,캐논마스터,246,--없음--
meme,270,비숍,315,나비
Mety,270,듀얼블레이더,398,Windy
스핀,270,듀얼블레이더,2047,라이
쥘콩님,270,비숍,287,대견
으네쨩짱,270,나이트로드,19,--없음--
리틀챔취,270,아델,35,--없음--
뉴아토,270,아델,49,차카니
펜라시엘,270,아크메이지(썬콜),763,꼬그모
김계원,270,와일드헌터,173,샤레니안
애기네돼지,270,아델,286,예쁨
흡비력,270,아델,262,궤도
모유당번,270,아델,86,천사
곽처료이,270,섀도어,172,Aura
싼몸,270,나이트로드,519,뭇별
수므껭,270,나이트로드,134,천사
민쩌릿,270,엔젤릭버스터,295,초승달
렉욧,270,섀도어,3,Roze
domomomo,270,아란,301,팔레트
피뼙,270,아크,1469,여백
무한레이,270,비숍,284,High
킹도령,270,아델,59,수월
오홀씨,270,아크,29,칠요
병우갓,270,다크나이트,-68,EVER
꾼평,270,엔젤릭버스터,35,개부
슴츄,270,아델,61,빈둥
독약,270,아크메이지(불독),45,--없음--
꿍앙다,270,보우마스터,2413,Rure
엔버사각형,270,엔젤릭버스터,116,로엔
지민삐,270,윈드브레이커,2559,파티룸
옆집트위치,270,신궁,268,--없음--
타코벨,270,나이트로드,3421,시대
쪼르쪼,270,듀얼블레이더,168,Duck
멈미,270,윈드브레이커,261,네온
민트구,270,듀얼블레이더,210,--없음--
설백이,270,비숍,249,PIXEL
항해사,270,캡틴,289,--없음--
안동시간호사,270,아크,17,DEEP
연드드드드,270,아크,517,뭇별
썬쓰비,270,아델,1535,Class
챈섬,270,아크,439,카카
정서화,270,아크메이지(썬콜),7843,Fairplay
델마네,270,아델,1025,SAIPAN
뿜켓,270,나이트로드,773,파티
곰텡2,270,팬텀,2812,테스피아
쳉윰,270,아크메이지(불독),206,복덕방
전사이브,270,데몬슬레이어,10,--없음--
외로운월,270,은월,33,이루
듀의꿈,270,듀얼블레이더,61,나라
j잊혀진자j,270,은월,231,귤박스
배포터,270,배틀메이지,104,zi죤
SimSul,270,아델,322,--없음--
우아,270,은월,4652,우아
피뇨,270,아크,313,캔디
페리에르쥬에,270,듀얼블레이더,380,하얀구름
챙신병,270,섀도어,80,--없음--
온카유,270,카데나,93,--없음--
장지워니,270,섀도어,1678,똑똑
흐릿쭈,270,듀얼블레이더,2313,로안
리만의법치,270,아크,0,holiday
뚜비,270,아크메이지(불독),1150,순애
S2괴수S2,270,아크,59,네온
번문제,270,섀도어,59,Discovery
김제따,270,패스파인더,918,버터
플찡,270,나이트로드,1832,Perses
뽈침,270,윈드브레이커,122,각인
달감,270,비숍,98,닷지
양동쿠리,270,듀얼블레이더,139,이색
멕서,270,아델,371,--없음--
전설의움직임,270,아크,61,순수매력
하윤쨩,270,엔젤릭버스터,295,천신
프룬님,270,아크메이지(불독),1638,뭉클
BlackBoring,270,캡틴,274,단풍들
꼬치,270,아크메이지(불독),76,똘똘
비숍케템,270,비숍,810,츄리닝
또유월,270,나이트로드,376,분필
묵이오,270,아크메이지(썬콜),217,BOBO
limitedSims,270,데몬슬레이어,2105,무빙
유성TT,270,아델,7,--없음--
랭떠,270,미하일,370,--없음--
느섐,270,아크메이지(썬콜),-933,모요
엣픈,270,아란,840,그랜드
초급유닛,270,듀얼블레이더,368,PRADA
더엉치이,270,아크,29,멍꿀이파
달마듀,270,듀얼블레이더,116,밤꿀
아지르캐리,270,아란,94,반하나
듀팬블,270,섀도어,152,꽃들에게
쌩글,270,캡틴,2380,채소
구햐리,270,캐논마스터,34,Adelaide
듬주,270,섀도어,101,케찹
태영텀,270,팬텀,46,--없음--
동깟,270,히어로,318,그곳
버송,270,히어로,158,또래
삼성영양사,270,신궁,122,량량
나땐윈브가,270,윈드브레이커,133,제일약했어
금감원사퇴,270,호영,-6,포커싱
주말,270,나이트로드,1010,진부
루나섶히어로,270,팔라딘,19,--없음--
구출,270,아크메이지(불독),752,니노
내집은오븐,270,비숍,164,SilverCastle
고전장키네,270,키네시스,18,--없음--
플렘님,270,에반,175,--없음--
성광팔,270,아델,109,이브이
윤두혁,270,아란,1039,Glow
재현파인더9,270,패스파인더,827,샤프트
이슬이임,270,섀도어,31,포크
악마가준아대,270,나이트로드,1939,Flora
카미라멘,270,아크메이지(썬콜),334,Rure
돼멀이,270,은월,135,Kids
여맹이,270,캐논마스터,1116,순수매력
롤션,270,듀얼블레이더,1184,나라
첫세상,270,엔젤릭버스터,288,이륙
00JH,270,아델,282,엘릭서삼
쏘월,270,아크메이지(불독),272,궤도
뎃제,270,제로,2950,뭇별
선콜가능,270,아크메이지(썬콜),45,쥬얼
도망,270,바이퍼,538,니니
너사랑했지,270,나이트로드,22,달아
뚤이,270,호영,971,슈슈
난새,270,아크메이지(불독),535,먼지
폭포수소리5,270,제논,8388,o일방통행o
어거니머스트,270,섀도어,0,청결한
억서스,270,아크메이지(불독),291,ESPORTS
픈얍,270,아델,997,--없음--
귁강월은,270,은월,0,꿀잠
데이먼님,270,히어로,212,PinkPanda
앱톨,270,에반,865,Fairplay
4현이,270,아란,1877,쥬륵
화무개,270,아란,371,청혼
풍년제빵,270,패스파인더,471,마약학과
괴산의영웅,270,히어로,234,이별
도도풍선,270,듀얼블레이더,53,--없음--
예쭌,270,아크메이지(불독),1368,꼬그모
카리펫,270,엔젤릭버스터,358,소원
sns나로,270,나이트로드,81,SiniSter
치브챠,270,일리움,123,피너
후똥이,270,나이트워커,91,정감
뀨별,270,비숍,1814,MyStage
눈알이삐용,270,듀얼블레이더,392,--없음--
삿짜,270,플레임위자드,493,불빛
프라이시아,270,제논,266,--없음--
뽀Bl,270,플레임위자드,883,샤랄라
그게할말이니,270,다크나이트,502,댓글
짚쌩쏘마,270,소울마스터,295,--없음--
세시간,270,비숍,738,--없음--
주소영,270,아크메이지(썬콜),1733,RedClover
재둥재둥e,270,아델,19,Camellia
비율남,270,나이트로드,370,아띠
한꺄람,270,제로,3617,매린이
앞꽃,270,나이트워커,128,예뻤다
창그자체,270,다크나이트,53,--없음--
기밀섀도,270,섀도어,164,칠요
수수한밤꽃,270,아크메이지(불독),49,처럼
밤만남,270,듀얼블레이더,711,수목
옭구슬,270,아크,208,닷지
세르로인,270,아크메이지(불독),1833,아이테르
장허당,270,캐논마스터,157,카카
준희죠,270,캐논마스터,220,--없음--
스노우스토리,270,엔젤릭버스터,507,Slayer
므치와,270,듀얼블레이더,215,Rule
이고맛다,270,키네시스,17,경기도
스트로배리튤,270,아델,157,Aire
싱쏭,270,아란,1444,우아
초록스무딧,270,윈드브레이커,19,헤로인
남써기,270,섀도어,383,고추잠자리
승치,270,캡틴,120,혜교
설빵상,270,제로,3440,투투
캬쿠켜쿄큐,270,팬텀,36,High
보헤미안,270,비숍,625,쇼퍼
한미뉘,270,아크,182,--없음--
루미키우실,270,루미너스,546,일장춘몽_H
싱깅,270,비숍,509,센치
고내시,270,섀도어,130,열매
백이삐,270,은월,90,백여신
냐꾜,270,데몬슬레이어,381,소녀
쾅새,270,섀도어,-5,흰눈
엔치님,270,바이퍼,165,스페이드
공익토끼,270,메카닉,-60,말랑
솔아엔,270,보우마스터,16,sola
치사을,270,아델,234,어린
생우생우,270,아델,81,Woden
솜큭,270,팔라딘,59,리버틴즈
엠피증가,270,아크메이지(썬콜),15,한우
나크님,270,팬텀,278,--없음--
악몽량,270,아크,40,--없음--
표우청,270,섀도어,152,--없음--
레고,270,플레임위자드,463,CoPys
루이스의,270,제로,1426,바다
고로케붕붕,270,아크,19,고고겜
윤승댕,270,소울마스터,239,은하수
아델매듭,270,아델,156,단잠
뇬쁘,270,윈드브레이커,985,zi죤
불독교실,270,아크메이지(불독),103,무영탑
말카,270,메카닉,70,--없음--
시산이좋다,270,아델,-12,메신저
난도원,270,블래스터,292,월명
디몬준나,270,데몬어벤져,20,장군미미숙소
아깅혀깅,270,아델,330,하얀구름
코코팜,270,아크메이지(불독),1318,쫑긋
떤자,270,바이퍼,203,--없음--
ocim,270,메르세데스,251,고룡
쥬스충,270,아델,140,복덕방
꼐랸빵,270,아크메이지(썬콜),274,LoveIyz
봄꽈,270,듀얼블레이더,95,여명
앙머니,270,듀얼블레이더,1661,--없음--
다비,270,제로,25421,pass
둘리블,270,듀얼블레이더,-143,레드라벨
마도학교,270,배틀메이지,356,--없음--
쩌러레츄고,270,아델,30,Buddy
아콘이,270,듀얼블레이더,96,국화
산큘,270,아크메이지(썬콜),31,고수time
쥰배,270,비숍,486,구찌
위험한독수리,270,엔젤릭버스터,260,서월
꾸기네패파,270,패스파인더,34,--없음--
씨즈건,270,캐논마스터,310,반하나
HyKai,270,비숍,99,태초
군얕,270,엔젤릭버스터,174,--없음--
심안의스펙터,270,아크,108,쿵해또
꿀벌몬몬,270,비숍,198,스타
몬핑이,270,데몬슬레이어,92,피쓰
고해,270,루미너스,307,Aura
윌낭낭,270,키네시스,54,Woden
포그레,270,와일드헌터,142,High
곰팡이성게,270,듀얼블레이더,2120,날려
심의,270,제로,2413,사랑
내누모아,270,아크,61,온도
일래트,270,나이트로드,1523,야왕
Hyuntae,270,바이퍼,95,순수매력
신뢰믿음제로,270,제로,4339,--없음--
골든챠우,270,팬텀,518,Windy
천엽,270,비숍,18781,--없음--
kit여우령,270,은월,24,플포개구리
veraz,270,패스파인더,169,--없음--
진석스s,270,엔젤릭버스터,-17,꿈나무
가을달꽃,270,카이저,374,꼬그모
샤테에,270,패스파인더,551,카푸치노
흑복치,270,엔젤릭버스터,201,별담
얻어걸리다,270,일리움,415,모탈
A11ve,270,에반,45,레전드
니지모리,270,윈드브레이커,11,즈즈
